"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"2.2","Case study scenario 2: Due diligence","Video","03:14",194,"Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72740","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435083/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435083/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.3","Case study discussion","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72741","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In the second case study scenario Brian and Michelle identify the important legal issues that they will need to consider before expanding Force 10 Boat Valet.</p>
                  
                  <blockquote>
                    <ul>
                      <li>Before thinking of specific legal issues, what do you think are the most important personal traits the prospective master franchisee or area developer needs to possess to successfully establish the franchise brand in another country?</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.4","The Operations Manual and the Domestic Franchise Agreement","Video","04:39",279,"Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72742","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435106/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435106/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.5","Disclosure document","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72743","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In the previous step, Dr Buchan talks about the importance of the operations manual and domestic franchise agreement. In addition to these two documents, some jurisdictions require franchisors to provide prospective franchisee with a disclosure document.</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>Does your home country or state require franchisors to provide potential franchisees with a disclosure document?</p>
                      </li>
                      <li>
                        <p>If so, what are the main categories of information that they must include?</p>
                      </li>
                    </ul>
                  </blockquote>
                  
                  <p>In your post please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.6","Brand due diligence","Video","02:01",121,"Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72821","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435240/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435240/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.7","Identifying franchise resources","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72822","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In reference to your own jurisdiction, see if you can find the following resources:</p>
                  
                  <blockquote>
                    <p>a. Are there specific franchise regulations in your domestic country?<br/>
                  b. What agencies exist where you can find information?<br/>
                  c. Is there a Franchisor Association in your country? <br/>
                  d. Can you identify any lawyers, accountants, banks, etc with expertise in franchising?<br/>
                  e. Is there a Franchisee Association in your country?</p>
                  </blockquote>
                  
                  <p>Post your findings below. In your post please start by naming your country.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.8","What needs to go into the domestic franchise agreement?","Article","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72823","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Franchisors use operating manuals and franchise agreements to guide franchisees on how to run their business.</p>
                  
                  <p>Operating Manuals provide detailed descriptions on processes for running the business. The franchisor creates templates for all paperwork such as invoices, quotes, orders and daily job sheets and provides information on how the business manages employees, customers and suppliers &#8211; as well as locations and landlords.</p>
                  
                  <p>Franchise agreements set out the legal obligations of the franchisor and the franchisee towards each other. Sections on territory, franchisor obligations and franchisee obligations are typically included.</p>
                  
                  <p><strong>Territory</strong></p>
                  
                  <p>Then there will be a statement that the franchisor grants rights to the franchisee. These rights will be to an exclusive or non-exclusive territory if the franchisor decides also to operate in the territories. Not all franchisors grant territories. Where franchisors do not grant territories you would expect them to only locate new franchisees where they would not destroy the business of an adjacent franchisee. The franchisor also needs to consider whether it will make sales online and how this will have an impact on sales within a franchisee&#8217;s territory.</p>
                  
                  <p><strong>Franchisors obligation</strong></p>
                  
                  <p>These would typically relate to the provision to the franchisee of the operations manual, to providing initial training, maintaining the intellectual property, documenting the franchisee&#8217;s agreement to allow the franchisor to sell its entire system without the franchisee&#8217;s approval, and its right to require the franchisee to update its business from time to time.</p>
                  
                  <p><strong>Franchisee&#8217;s obligations</strong></p>
                  
                  <p>This is always a much longer list than the franchisor&#8217;s obligations. The broad themes that are covered are money, standards, reporting requirements, advertising commitments, role in using and reporting misuse of intellectual property, requirements on transfer of the franchisee&#8217;s business, termination provisions, during-the-term and post-term restrictive covenants, provision of guarantees, and insurance.</p>
                  
                  <p>We then come to the final three structural elements of the Franchise Agreements. These are mutual obligations, boilerplate provisions, and guarantee and indemnity provisions. Mutual obligations include dispute resolution systems appropriate to the jurisdiction and cooling off rights if applicable. Boilerplate provisions include identifying the jurisdiction and the law for resolution of dispute, acts of God (such as flood, hurricane, tsunami, fire) and confidentiality. Finally, guarantee and indemnity provisions are where the franchisee&#8217;s directors (assuming the franchisee is a company) personally guarantee the performance of all obligations the franchisee has committed to.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.9","What are the franchisor's and franchisees' obligations?","Article","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72824","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p><strong>The Franchisor&#8217;s Ongoing Obligations</strong></p>
                  
                  <p>The franchisor&#8217;s obligations are typically set out in two sections, those required for the commencement of the franchise, including initial training and support and those that extend into the franchise agreement, including the provision of ongoing assistance, marketing and training. In some jurisdictions there may be a duty to act in good faith.</p>
                  
                  <p><strong>The Franchisees&#8217; Ongoing Obligations</strong></p>
                  
                  <ul>
                    <li>Comply with the franchisor&#8217;s system and operating manuals.</li>
                    <li>Make Ongoing payments. These may include royalty fees, marketing fees, a requirement to pay to fund shop fit outs updates, ongoing training costs and expenditure to attend annual conferences.</li>
                    <li>Prepare an annual financial statement and more frequent updates on profit and loss information to the franchisor.</li>
                    <li>Conduct local marketing in addition to that provided by the franchisor.</li>
                    <li>Meet minimum performance criteria.</li>
                    <li>Supply a standardised product that may depend on the purchase of inputs from a franchisor nominated supplier.</li>
                    <li>Observe confidentiality and protect trade secrets.</li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.10","Exploring a franchise agreement","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72825","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Log on to <a href=""http://www.freefranchisedocs.com"">www.freefranchisedocs.com</a> and find a sample franchise agreement.</p>
                  
                  <p>See if you can find the following information in the sample agreement.</p>
                  
                  <blockquote>
                    <p>a. The franchisors obligations<br/>
                  b. The franchisees obligations<br/>
                  c. The duration of the contract<br/>
                  d. Information about termination rights</p>
                  </blockquote>
                  
                  <p>Post your findings below. Start your post by identifying the franchise.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.11","Check your understanding: Week 2","Quiz","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72826","[]"
"2.12","Other things to think about before venturing to another country","Video","03:57",237,"Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72828","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435302/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435302/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.13","Clarifying the scope","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72829","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In the previous step, Dr Buchan discusses important due diligence considerations.</p>
                  
                  <p>Here are some due diligence headings to get you started.</p>
                  
                  <ul>
                    <li>commercial risks</li>
                    <li>experience of prospective business partners</li>
                    <li>the duration of proposed agreements</li>
                    <li>governing law</li>
                    <li>territorial rights including &#8216;carve-outs&#8217;</li>
                    <li>dispute resolution including &#8216;carve-outs&#8217;</li>
                    <li>currency risks</li>
                    <li>language</li>
                  </ul>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>As a prospective master franchisee (or their adviser) how would you conduct due diligence on the franchisor?</p>
                      </li>
                      <li>
                        <p>As a prospective master franchisee (or their adviser) how would you conduct due diligence on the brand?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.14","Thinking about carve-outs","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75938","[<div class=""a-text-context a-text-context--bold-intro"">
                  <blockquote>
                    <ul>
                      <li>
                        <p>As a franchisor, what would you like to be &#8216;carved-out&#8217; of the grant of the master franchise?</p>
                      </li>
                      <li>
                        <p>As a master franchisee, what would you like to be &#8216;carved-out&#8217; of the unit franchise grant?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.15","Guest legal experts: Due diligence","Video","06:07",367,"Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72817","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435274/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435274/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"2.16","Reflecting on due diligence","Discussion","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/81082","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In the previous step you heard from our expert lawyers on due diligence. Here we encourage you to reflect on the following:</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>Share your thoughts on the importance of due diligence in international franchising.</p>
                      </li>
                      <li>
                        <p>What other &#8216;big ticket&#8217; items would be important to you?</p>
                      </li>
                      <li>
                        <p>Should the tax considerations drive the deal?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"2.17","Check your understanding: Week 2","Test","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72820","[]"
"2.18","Additional resources","Article","","","Week 2","2016-03-28","28 Mar","Week 2: Brand due diligence and domestic arrangements","https://www.futurelearn.com/courses/international-franchise-law/1/steps/72830","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>This is a list of optional resources for Week 2.</p>
                  
                  <h3 id=""open-access-resources"">Open access resources</h3>
                  
                  <p><strong>Government and other resources</strong></p>
                  
                  <ul>
                    <li>
                      <p><a href=""https://www.austrade.gov.au/australian/how-austrade-can-help"">Australian Trade Commission</a></p>
                    </li>
                    <li>
                      <p>Central Intelligence Agency, <a href=""https://www.cia.gov/library/publications/the-world-factbook/"">The World Factbook</a></p>
                    </li>
                    <li>
                      <p><a href=""http://www.ifcn-international.com/international-franchising-choose-country/"">International Franchise Consultants network</a></p>
                    </li>
                    <li>
                      <p>US Department of State, <a href=""http://www.state.gov/e/eb/rls/othr/ics/2013/"">Investment Climate Statements</a></p>
                    </li>
                    <li>
                      <p><a href=""http://www.wipo.int/about-ip/en/"">World Intellectual Property Organization</a></p>
                    </li>
                    <li>
                      <p><a href=""https://www.nzte.govt.nz/"">New Zealand trade and Enterprise</a></p>
                    </li>
                  </ul>
                  
                  <p><strong>Papers</strong></p>
                  
                  <ul>
                    <li>
                      <p>Lorelle Frazer and Jenny Buchan, <a href=""https://theconversation.com/it-really-pays-for-franchisees-to-do-their-due-diligence-heres-how-49297"">&#8216;It really pays for franchisees to do their due diligence &#8211; here&#8217;s how&#8217;</a> The Conversation (online), October 28, 2015.</p>
                    </li>
                    <li>
                      <p>Khan, Saeed, <a href=""http://ssrn.com/abstract=1136626"">&#8216;Franchising in India - Simply What the Market Needs&#8217;</a> (March 23, 2008). AGENCY AND FRANCHISE CONCEPTUAL CONTOURS, P. Satyanarayana Prasad, ed., ICFAI University Press, Forthcoming.</p>
                    </li>
                    <li>
                      <p>Francine Lafontaine and Joanne E Oxley, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=265292"">&#8216;International Franchising: Evidence from US and Canadian Franchisors in Mexico&#8217;</a>, NBER Working Paper No. w8179 (2001).</p>
                    </li>
                    <li>
                      <p>Michael T Schaper and Jenny Buchan, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2515179"">&#8216;Franchising in Australia: A History&#8217;</a> 12 (4) 2014, International Journal of Franchising Law, 3.</p>
                    </li>
                    <li>
                      <p>Aman Singh, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2004082"">&#8216;Retail Franchising and FDI Policy in India&#8217;</a> (2012).</p>
                    </li>
                  </ul>
                </div>
                ]"
"3.1","Learning outcomes for this week","Article","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75013","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In Week 3, we check up on Michelle and Brian&#8217;s progress again. By now it is dawning on them that they need to think about the law. Then we start looking at a range of laws that international franchisors need to be aware of. Our experts will tell us how they see lawyers can add value to franchisors considering international expansion. We certainly look forward to your input too.</p>
                  
                  <p>After participating in this week&#8217;s learning activities, you will be able to:</p>
                  
                  <blockquote>
                    <ul>
                      <li>Understand that expansion may be to a country with a different legal system to the home jurisdiction. These include jurisdictions adhering to common law, civil law, customary law or religious law systems or a combination of legal systems.</li>
                      <li>Recognise that the business model may be regulated through franchise-specific laws or general commercial laws depending on the jurisdiction.  There may also be business registration or disclosure registration requirements.</li>
                      <li>Understand differing franchisor attitudes towards international expansion.</li>
                      <li>Identify the strategies available to grow a domestic franchised operation and the laws in host jurisdictions that may impact on the franchisors choice of expansion model.</li>
                      <li>Recognise the general laws that apply to franchise activity. For example consumer protection, intellectual property, competition laws, tax, workplace health and safety.</li>
                      <li>Understand the role of legal professionals in the host country and the importance of hiring in-country legal advisers.</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"3.2","Case study scenario 3: Franchising law","Video","02:53",173,"Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/73175","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435126/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435126/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"3.3","Case study: Franchising law","Discussion","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/75015","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Remember: In your posts please start by naming your country.</p>
                  
                  <blockquote>
                    <ul>
                      <li>What do you think are the benefits of enacting specific laws to govern the business format franchise relationship?</li>
                      <li>What laws would have to be addressed by Force 10 Boat Valet if it planned to expand via franchising into your country?</li>
                      <li>Identify disadvantages of there being specific franchise laws in a country.</li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"3.4","International franchise regulations","Video","03:12",192,"Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74109","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435390/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435390/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"3.5","Check your understanding: Week 3","Quiz","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74110","[]"
"3.6","Franchise structures","Video","03:21",201,"Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74111","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435410/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435410/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"3.7","Poll","Exercise","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/80735","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In this activity we ask you think about the particular franchise laws in your country and for your opinions on membership of a national franchise association.</p>
                  
                  <p>Click on the &#8216;Launch&#8217; button to have your say.</p>
                </div>
                ]"
"3.8","Expansion strategies","Video","02:03",123,"Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74113","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435476/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435476/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"3.9","Guest legal experts: Franchising law","Video","07:54",474,"Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74114","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6435338/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6435338/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"3.10","Reflecting on franchising law","Discussion","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/81083","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>In the previous step you heard from our expert lawyers of franchising laws. Here we encourage you to reflect and share your thoughts and ideas on the following:</p>
                  
                  <blockquote>
                    <ul>
                      <li>
                        <p>Why do you think countries enact franchising laws?</p>
                      </li>
                      <li>
                        <p>If you have had experience in franchising, what aspects of the parties&#8217; relationship do you think should be included and what should be left out of the franchise agreement?</p>
                      </li>
                    </ul>
                  </blockquote>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"3.11","Check your understanding: Week 3","Test","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74115","[]"
"3.12","Additional resources","Article","","","Week 3","2016-04-04","4 Apr","Week 3: Franchising law and business structures ","https://www.futurelearn.com/courses/international-franchise-law/1/steps/74116","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>This is a list of further resources for Week 3.</p>
                  
                  <h3 id=""open-access-resources"">Open access resources</h3>
                  
                  <ul>
                    <li>
                      <p>John F Preble, Richard C and Hoffman, 18(3) (1999) <a href=""https://mdsoar.org/bitstream/handle/11603/204/CODES-JBE-1999.pdf?sequence=1&amp;isAllowed=y"">&#8216;The Nature of Ethics Codes in Franchise Associations Around the Globe&#8217;</a> Journal of Business Ethics, 239.</p>
                    </li>
                    <li>
                      <p>Mark Abell <a href=""http://whoswholegal.com/news/features/article/30847/which-eu-jurisdictions-heavily-regulate-franchising/"">&#8216;Which EU jurisdictions most heavily regulate franchising?&#8217;</a> Who&#8217;s Who Legal (November 2013).</p>
                    </li>
                    <li>
                      <p>Paul Jones, <a href=""http://scholarship.law.upenn.edu/cgi/viewcontent.cgi?article=1014&amp;context=ealr"">The Regulation of Franchising in China and the Development of a Civil Law Legal System</a></p>
                    </li>
                    <li>
                      <p>Robert W Emerson, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2666314"">&#8216;Franchisees as Consumers: The South African Example&#8217;</a>, Fordham International Law Journal, Vol. 37, No. 455, p. 455-495.</p>
                    </li>
                    <li>
                      <p>Robert W Emerson, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2666756"">&#8216;Fortune Favors the Franchisor: Survey and Analysis of the Franchisee&#8217;s Decision Whether to Hire Counsel&#8217;</a> 2014, San Diego Law Review, Vol. 51: 709, p. 710-778.</p>
                    </li>
                    <li>
                      <p>Robert W Emerson, <a href=""http://wakeforestlawreview.com/wp-content/uploads/2014/10/Emerson_LawReview_07.10.pdf"">&#8216;Franchise Territories: A Community Standard&#8217;</a> 45 (2010) Wake Forest Law Review, 779.</p>
                    </li>
                    <li>
                      <p>Symeonides, S. C. (2015). <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2709668"">Choice of law in the American courts in 2012: Twenty-ninth Annual Survey</a>. American Journal of Comparative Law, 64, 217-299.</p>
                    </li>
                  </ul>
                  
                  <p><strong>Websites</strong></p>
                  
                  <ul>
                    <li>
                      <p><a href=""http://ec.europa.eu/taxation_customs/taxation/individuals/treaties_en.htm"">European Commission Taxation and Customs Union</a></p>
                    </li>
                    <li>
                      <p>International Franchise Association &#8211; <a href=""http://www.franchise.org/international-franchising-laws"">International Franchising Laws</a></p>
                    </li>
                    <li>
                      <p><a href=""http://www.mondaq.com/default.asp?topic_id=3&amp;child_id=369&amp;product_id=4"">Mondaq USA Corporate/Commercial Law, Franchising</a></p>
                    </li>
                    <li>
                      <p><a href=""http://www.worldlii.org/"">World Legal Information institute</a></p>
                    </li>
                  </ul>
                  
                  <p><strong>Useful databases containing legislation (law) and court cases</strong></p>
                  
                  <ul>
                    <li>
                      <p><a href=""http://www.austlii.edu.au/"">Australasian Legal Information Institute</a></p>
                    </li>
                    <li>
                      <p>Leegin Creative Leather Products v. PSKS 551 U.S. 877 (2007)</p>
                    </li>
                    <li>
                      <p><a href=""https://www.ag.ny.gov/sites/default/files/pdfs/bureaus/investor_protection/franchise/part200.pdf"">New York State Franchise Regulations: Title 13 New York Codes Rules and Regulations Part 200 Article</a></p>
                    </li>
                    <li>
                      <p><a href=""https://www.law.cornell.edu/lii/get_the_law"">US law and cases</a>, Legal Information Institute, Cornell University of Law School</p>
                    </li>
                    <li>
                      <p><a href=""http://law.justia.com/cases/federal/district-courts/"">US Federal Courts</a>, Justia US Law
                  (State Oil Co v Kahn 522 U.S. 3 (1997))</p>
                    </li>
                  </ul>
                  
                  <p><strong>Non-open access resources</strong></p>
                  
                  <p>PLEASE NOTE: The following resources are paid resources and are completely optional. They are not required for completion of this course. These are available on payment of the fee, buying the publication, or via subscription.</p>
                  
                  <ul>
                    <li>
                      <p>Alexander M. Meiklejohn (lead ed) <a href=""http://shop.americanbar.org/eBus/Store/ProductDetails.aspx?productId=215743&amp;ptopic=Franchising%20Law%255EBusiness%20Law%257EFranchising%20Law&amp;sortby=Relevance&amp;perpage=36"">Franchising: Cases, Materials and Problems</a> (American Bar Association, 2013).</p>
                    </li>
                    <li>
                      <p>Bruce S Schaeffer, Tax issues &#8211; the US perspective in Marco Hero (ed.), International franchising, a practitioner&#8217;s guide, (Globe Business Publishing, 2010). pp. 149&#8211;162.</p>
                    </li>
                    <li>
                      <p>Bruce S Schaeffer and Susan J Robins <a href=""http://www.franchisevaluations.com/press/2008Intangible.PDF"">&#8216;Valuation of intangible assets in franchise companies and multinational groups: A current issue&#8217;</a> 27(3), (2008) Franchise Law Journal, 185&#8211;193.</p>
                    </li>
                    <li>
                      <p>Elizabeth Crawford Spencer, <a href=""http://www.booktopia.com.au/the-regulation-of-franchising-in-the-new-global-economy-elizabeth-crawford-spencer/prod9781848448667.html?source=pla&amp;gclid=CL6kw_X2z8kCFZUDvAodZpQKnw"">The Regulation of Franchising in the New Global Economy</a> (Edward Elgar, 2010).</p>
                    </li>
                    <li>
                      <p><a href=""http://www.icaew.com/en/library/key-resources/double-tax-treaties"">ICAEW link to double tax treaties</a></p>
                    </li>
                    <li>
                      <p>Kenneth R Costello (ed) <a href=""http://www.americanbar.org/publications/franchise_lawyer/2014/spring/collateral_issues_in_franchising_beyond_registration_and_disclosure.html"">Collateral Issues in Franchising: Beyond Registration and Disclosure</a> (American Bar Association, 2014) Reviewed in 17(2), 2014 The Franchise Lawyer.</p>
                    </li>
                    <li>
                      <p>Michael C I Nwogugu, <a href=""http://papers.ssrn.com/sol3/papers.cfm?abstract_id=1067942"">&#8216;The Franchiser&#8217;s Choice between Organic Growth and Franchising; and the Franchisee&#8217;s Choice between Online and Physical Stores&#8217;</a> 2006.</p>
                    </li>
                  </ul>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
