"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"4.2","Cubic curves I","Video","05:09",309,"Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54235","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                  </div>
                </div>
                ]"
"4.3","Cubic curves II","Video","03:15",195,"Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54236","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                  </div>
                </div>
                ]"
"4.4","Fermat and Diophantine equations","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/41738","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Fermat and Diophantine equations
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/41738/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">46 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.5","Cubic polynomials and their roots","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/43069","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Cubic polynomials and their roots
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/43069/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">24 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.6","Powers of x and higher polynomials","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/46225","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Powers of x and higher polynomials
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/46225/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">25 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.7","Multiplication of points on conics and cubics (an advanced topic)","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/41739","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Multiplication of points on conics and cubics (an advanced topic)
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/41739/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">36 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.8","Cubic curves and higher polynomials","Quiz","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54959","[]"
"4.9","How many gas stations has your city?","Video","08:06",486,"Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54237","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                  </div>
                </div>
                ]"
"4.10","Gas stations and population","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/43143","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Gas stations and population
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/43143/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">56 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.11","Starbucks in your city","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/43144","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Starbucks in your city
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/43144/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">37 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.12","The power of exercise","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/56974","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    The power of exercise
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/56974/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">40 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.13","Pareto and the distribution of wealth","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54208","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Pareto and the distribution of wealth
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/54208/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">37 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.14","How many gas stations?","Quiz","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54854","[]"
"4.15","Lifespans and heartbeats","Video","04:59",299,"Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54217","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                  </div>
                </div>
                ]"
"4.16","Lifespans of animals","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/41734","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Lifespans of animals
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/41734/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">29 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.17","Scaling laws in biology","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/41735","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Scaling laws in biology
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/41735/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">27 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.18","Metabolic rate and Kleiber's law","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/41736","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Metabolic rate and Kleiber's law
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/41736/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">24 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.19","Allometry and the Fiddler Crab's Claw","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/43075","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Allometry and the Fiddler Crab's Claw
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/43075/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">20 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.20","Lifespans and heartbeats","Quiz","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54242","[]"
"4.21","Beyond power and polynomial relations","Video","04:30",270,"Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54238","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                  </div>
                </div>
                ]"
"4.22","Kepler's Third Law: the law of harmonies","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/46227","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Kepler's Third Law: the law of harmonies
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/46227/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">27 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.23","Gravitation and Newton's inverse square law","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/46228","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Gravitation and Newton's inverse square law
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/46228/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">29 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.24","Steiner's regions of space problem","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/46229","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Steiner's regions of space problem
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/46229/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">26 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.25","Trees and Cayley's formula","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/46230","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Trees and Cayley's formula
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/46230/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">23 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"4.26","Beyond power laws","Quiz","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54214","[]"
"4.27","Power laws summary","Discussion","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/55023","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Power laws summary
                    
                  </h1>
                </div>
                ]"
"4.28","Power laws","Test","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54239","[]"
"4.29","Credits and thanks","Article","","","Week 4","2015-11-02","2 Nov","Week 4: Power laws, polynomials, and why big animals live longer","https://www.futurelearn.com/courses/maths-linear-quadratic/1/steps/54856","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    Credits and thanks
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/maths-linear-quadratic/1/steps/54856/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">71 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
