learner_id,enrolled_at,unenrolled_at,role,fully_participated_at,purchased_statement_at,gender,country,age_range,highest_education_level,employment_status,employment_area,detected_country
abe22c20-90dd-47ae-b1ca-4e2191ad1a1a,2017-04-23 01:24:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CL
43b089a5-e9a4-4656-a05e-736018f55b30,2017-04-21 15:03:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
886c812e-0ef1-47f8-9c13-f04a7861a06c,2017-01-30 13:13:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
14743c67-4e27-48d6-a289-16cd92548f16,2017-04-04 12:38:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
0e997d87-646c-4d69-bd2b-df5d559575b4,2017-04-10 15:46:15 UTC,2017-05-10 15:35:32 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NL
7d29536a-86c4-4e89-a275-14b3c7cac0fe,2017-02-02 11:22:21 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
16d18e3b-7ff2-4682-b74b-b5eb369b0afa,2017-05-10 14:21:15 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
3ff2bf86-c031-493a-aeaa-83b9ec2bf9e6,2017-05-10 10:58:50 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TR
650b66ac-79bc-4979-9c87-49b41998c656,2017-04-24 09:28:42 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
465c0bfa-1b0b-4fa8-aacf-a20a57b98549,2017-05-10 13:40:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
f2bc1a55-8eff-4c7c-acf8-e2895becf0ea,2017-05-09 13:36:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b966ca9c-e736-4748-9b4a-65bd4115d475,2017-04-22 11:39:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TH
0614b735-4893-4006-827f-b062555690fd,2017-04-18 08:05:36 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
a703df29-5828-48b1-81a2-c7bdd80c65f1,2017-03-27 12:22:00 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
395bbe96-039c-4a0f-9ebd-4cb6d77f5626,2017-05-09 11:27:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
74c17301-8f89-4721-94ef-472091c994c3,2017-05-07 20:14:34 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IT
e6fa0a65-61d0-447e-ad86-ed61831f3b71,2017-06-03 08:07:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
617d2d63-fccd-425e-8606-4a73480aacea,2017-06-03 17:23:30 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
27239ae1-7179-41f5-b512-d515c7114921,2017-04-22 22:45:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
5e67f0f4-10fb-48ad-8697-b4a9abe39ff6,2017-04-12 17:22:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SO
6744d996-d20c-4b48-84ea-1d6da968ef30,2017-06-03 04:28:16 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GH
cf8cc98c-4964-4313-a548-0ed4af5b65c9,2017-05-31 14:13:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
4347d05b-f268-4676-87f6-9bc229eeca5c,2017-06-02 09:15:45 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
77c0d9a0-534d-457b-b9e1-0577fd4ca4cc,2017-05-14 00:54:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
4c5cc0bc-438c-436d-9a16-fe0b7b2045f1,2017-04-10 11:00:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
7225695c-d54e-4e5d-8d59-f530abc3bc4b,2017-06-01 11:29:20 UTC,,learner,,2017-06-01 11:31:54 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
5e676833-bfe0-4f24-a5de-2f8e19fd5514,2017-05-23 22:11:25 UTC,,learner,2017-06-02 14:49:22 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b8a5e115-7d5a-49ed-9a71-6182186cc276,2017-04-26 14:16:24 UTC,,learner,2017-05-27 08:51:10 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PK
7f98e6d4-d193-4433-887b-f04b45e8af88,2017-04-23 07:04:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
7b81ab18-c8b3-4c6f-857f-eb8503da77e2,2017-04-22 17:53:22 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
ded320c7-6abf-4d4a-b894-1e2ba3b409c4,2017-04-27 19:05:46 UTC,,learner,,,female,GB,18-25,university_degree,full_time_student,it_and_information_services,GB
f3cf73f6-2f70-4014-afdf-fd0e8fb922d1,2017-06-01 18:42:54 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
82022744-0c5c-445c-9673-61126b90c2f2,2017-06-01 13:35:47 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
73ce37a5-08fa-4f17-aa34-5d913e0a2010,2017-06-01 23:33:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,PL
c0816f82-8d91-43f0-8793-f8e54abc96ed,2017-05-15 18:00:23 UTC,,learner,2017-05-20 15:49:47 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MX
010932f9-5c10-4c8b-9af2-3beb94dd9f1b,2017-04-27 14:08:25 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KE
eda117eb-eab6-4f43-9dfa-e98103ddf7c2,2017-04-26 13:21:56 UTC,,learner,2017-05-19 02:11:58 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BS
cf843112-ea0d-4828-9d79-ef6c20df6df5,2017-04-22 14:53:58 UTC,,learner,2017-05-29 15:32:36 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MY
26f93810-5885-49cc-be6e-602c66643641,2017-04-05 10:56:37 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
de83e85f-22fd-454f-a060-66aac4024804,2017-04-02 15:40:57 UTC,,learner,2017-05-30 15:27:20 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
7cf6ae72-f107-45f3-a178-94cae9b9217f,2017-03-12 08:05:03 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
b1891bf6-5108-4857-a59a-fd215efb89dc,2017-02-23 08:04:52 UTC,,learner,,,male,CA,<18,secondary,full_time_student,Unknown,CA
d648372b-1824-4967-adba-4dc8fab5e729,2017-02-23 07:16:04 UTC,,learner,,,male,AU,18-25,tertiary,working_full_time,engineering_and_manufacturing,AU
38b12a0b-15dd-4724-9399-92b4ab77c15e,2017-02-06 22:28:08 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
e35914c0-9576-40a0-a21a-84548eba5ffc,2017-05-31 20:12:38 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,EG
496403fc-2fff-4428-8de5-acf5d4b1591c,2017-05-31 14:16:20 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
fdd35192-88ca-4086-b865-f58e9afd20cb,2017-05-27 14:36:12 UTC,,learner,,,male,NG,56-65,tertiary,unemployed,engineering_and_manufacturing,--
3671a81a-02ed-4997-8ef6-7fe681c5602d,2017-05-03 20:36:32 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
4400d2c5-4574-48f4-9d12-dea9c84b2fc9,2017-05-25 08:10:01 UTC,,learner,,,male,SA,26-35,university_degree,working_full_time,engineering_and_manufacturing,SA
5ad412f7-ea42-4e7d-8e1a-0f375736438d,2017-05-29 22:09:06 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BR
ceca63f7-b23c-436e-964a-fc00de31997a,2017-03-10 02:53:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,LV
4241a572-f3b9-4065-a545-49f0fca9b9bb,2017-05-30 10:27:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
c7df9fd7-f433-45e0-b5dd-b5ce89d5ec24,2017-05-30 22:40:33 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
b587e46d-e0b0-4b9c-8690-3a1cdd0949f0,2017-05-30 22:08:09 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
c2780cbd-9885-4f52-acb1-91d7debc0f3c,2017-05-30 19:56:10 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ES
e6c31f35-723f-4777-80ef-7a2b44b826e3,2017-05-22 08:04:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
233787a3-65b6-49b3-b2ae-507cd6f7df44,2017-05-04 17:23:01 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
d52baab7-273a-4c7e-bcb2-fba641e029e2,2017-05-30 03:24:59 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
10a430ee-fa1c-4f8d-b83e-0af62c4bcc8b,2017-04-17 10:35:28 UTC,,learner,2017-05-30 08:51:49 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
944a41a5-0127-42e3-aa92-6661769336fb,2017-05-29 19:49:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BW
cd64a7ab-4cf4-4557-975d-56ffdee33f74,2017-05-29 16:11:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RS
f4625bc5-d03c-49c7-9bed-f3bb93cfd6e4,2017-02-23 09:38:51 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
2668ce0e-e650-4828-a523-fce78c10af87,2017-05-29 11:58:27 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
efc484a1-bc2a-4ca2-8471-c659a591e222,2017-05-29 18:53:38 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IL
629ddd61-2217-475a-93af-fa111269292e,2017-05-29 21:01:17 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
757846df-4745-4106-b47d-4f9cf8efaece,2017-05-29 13:19:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
48215cd1-f5be-458b-b4a8-850ebd53f185,2017-05-29 12:10:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
5714fc65-924c-426d-bce5-a3289738cce9,2017-04-23 06:01:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
b4f6512b-3fba-4796-a4ef-ea4356d91efa,2017-04-23 03:01:57 UTC,,learner,2017-05-22 09:28:21 UTC,2017-04-23 03:03:49 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
62472fa5-5cd7-4440-9690-e1db289ce2e2,2017-04-23 00:31:34 UTC,,learner,2017-05-29 19:13:36 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
c5017d7b-73ef-4aa7-81dc-c69a24ae16b3,2017-04-22 23:41:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
50f1a801-e976-44c4-b350-66aaa35c2cf9,2017-04-22 09:22:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
343cc7cf-7ab8-4339-855e-cd41803e3870,2017-04-17 17:25:24 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cbf4c7f1-367c-4171-a8ea-122c1ce0ba3f,2017-04-27 15:17:12 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CH
e8c300db-ba2a-473d-80ea-10d40df312fc,2017-02-03 10:02:16 UTC,,learner,2017-05-18 05:41:32 UTC,2017-05-29 07:59:50 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
afc4c467-d2fd-4c0b-9906-92d7925c144b,2017-02-02 12:28:16 UTC,,learner,,,male,NG,36-45,university_degree,working_full_time,engineering_and_manufacturing,NG
03957511-df4b-4a7a-afbf-f030fae49786,2017-04-11 13:55:16 UTC,,learner,2017-05-16 18:48:03 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cbcfd3eb-07d4-4e76-b9b1-37b8b94a12a4,2017-05-29 14:57:51 UTC,,learner,,,male,NG,26-35,secondary,working_part_time,engineering_and_manufacturing,--
0ef37120-178e-40fb-8201-8bfdfc859199,2017-05-29 11:33:44 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
dd61b0ba-30de-48e4-a9b6-e186233792f8,2017-04-24 07:49:49 UTC,,learner,2017-05-23 09:40:13 UTC,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BE
9939d85f-6fb4-4b8c-be1c-670bc47d09fc,2017-05-29 11:49:58 UTC,,learner,,,female,TR,26-35,university_degree,working_full_time,teaching_and_education,TR
64b34844-4bcc-4570-8648-a7ce795fe844,2017-05-09 23:18:58 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,--
b5a38a3d-3d3e-4335-9fb6-45f082f206d6,2017-05-09 17:31:54 UTC,2017-05-09 18:38:25 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
08530821-9366-4ee3-9716-182b54f2f73d,2017-05-09 07:03:53 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NG
1a210436-5d46-4902-a9e5-f41a1d7dbb40,2017-05-09 06:36:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
f75a83bf-a968-4bf9-9577-89b51fd9fe3b,2017-05-06 14:44:54 UTC,,learner,2017-05-09 07:40:13 UTC,2017-05-08 14:44:52 UTC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KW
8326a9be-e788-48ae-a77b-412267eecb15,2017-05-02 12:20:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
132925f0-b10d-4873-957f-b1123d837f3e,2017-05-02 08:54:07 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,FR
432474fd-a693-49c3-89bf-9cd3ee89558f,2017-04-17 05:54:35 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TH
35445a43-6fe6-4743-9a94-ce1c0b9ec091,2017-02-13 00:45:15 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
05ac5846-8d4c-4a79-b483-f0e58d3a87cf,2017-02-08 10:01:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
867709c7-66d0-419a-bda1-b11913f3be84,2017-04-29 01:58:33 UTC,2017-05-14 02:55:48 UTC,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CA
24fe2d4b-6c5a-480a-bc1a-fae2f3223bae,2017-01-30 11:23:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
806530fd-af81-4511-aa3e-de037e51bc43,2017-04-23 06:43:02 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
95af6e50-3a74-4251-bbc2-a32eff0cf491,2017-04-23 01:46:04 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
f94b1e2e-1967-44b8-9d60-5160e157057b,2017-04-24 22:04:18 UTC,,learner,,,female,GB,56-65,university_degree,not_working,Unknown,GB
b70b7c12-9505-4c85-a72c-9650cd9eb4c3,2017-05-09 20:22:26 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DE
de24b8ef-deb2-4118-a9c8-4fc2954becd0,2017-01-31 12:44:40 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
85e368c2-207f-4c3d-a36a-b1601b41493c,2017-05-04 00:00:05 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,US
ddb9211b-96e7-4cdd-b627-127119b094ea,2017-04-25 03:05:59 UTC,,learner,,,female,GB,>65,university_doctorate,retired,charities_and_voluntary_work,LK
f26620db-6beb-44f0-976a-f10a46d2d833,2017-04-24 15:01:53 UTC,2017-05-09 08:56:43 UTC,learner,,,male,GB,<18,secondary,looking_for_work,Unknown,GB
e79b46e3-3e33-4e75-aeca-28f04538660b,2017-02-23 12:39:19 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
708bfb32-7367-4a26-8a4c-a40eeaf2acf0,2017-02-23 07:12:30 UTC,,learner,,,male,CA,18-25,secondary,full_time_student,environment_and_agriculture,CA
753dac1f-b226-43c2-b17d-d4e61f49e5fa,2017-02-13 12:46:38 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AU
cf9cda79-fa50-42ce-8f9d-87691d75de61,2017-04-22 10:48:11 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,VN
54fc000b-8de3-4ab2-8244-51458233bd2e,2017-05-08 20:17:23 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IN
9b28e30c-eff6-4183-b113-bf6b77f6d47e,2017-04-24 23:29:48 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
cd9e7b7e-61f0-4ea8-b737-c2473a7e580f,2017-05-08 09:16:43 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GB
9e5b4de2-5c03-4fa4-9b9a-f48d47caa34d,2017-05-08 13:09:14 UTC,,learner,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,BD
